"bbe_14795","fdb_6825","0.95"
"bbe_14718","fdb_411","0.95"
"bbe_8134","fdb_2399","0.95"
"bbe_1775","fdb_1834","0.95"
"bbe_31003","fdb_4589","0.95"
"bbe_29664","fdb_63","0.95"
"bbe_48747","fdb_6946","0.95"
"bbe_28657","fdb_9990","0.95"
"bbe_244","fdb_3087","0.95"
"bbe_44517","fdb_14519","0.95"
"bbe_9242","fdb_12912","0.95"
"bbe_42868","fdb_2235","0.95"
"bbe_3584","fdb_3862","0.95"
"bbe_8050","fdb_1325","0.95"
"bbe_21591","fdb_5677","0.95"
"bbe_4513","fdb_15739","0.95"
"bbe_4501","fdb_591","0.95"
"bbe_26947","fdb_15912","0.95"
"bbe_12326","fdb_14464","0.95"
"bbe_15061","fdb_2940","0.95"
"bbe_28522","fdb_5294","0.95"
"bbe_5176","fdb_4203","0.95"
"bbe_28889","fdb_6932","0.95"
"bbe_708","fdb_4362","0.95"
"bbe_32951","fdb_6760","0.95"
"bbe_1565","fdb_1249","0.95"
"bbe_2155","fdb_5110","0.95"
"bbe_8170","fdb_126","0.95"
"bbe_12772","fdb_13845","0.95"
"bbe_1244","fdb_100","0.95"
"bbe_25778","fdb_5022","0.95"
"bbe_45948","fdb_8117","0.95"
"bbe_5924","fdb_11280","0.95"
"bbe_1092","fdb_9249","0.95"
"bbe_97","fdb_6","0.95"
"bbe_26371","fdb_5901","0.95"
"bbe_1936","fdb_4904","0.95"
"bbe_18624","fdb_10000","0.95"
"bbe_164","fdb_650","0.95"
"bbe_15850","fdb_1305","0.95"
"bbe_51105","fdb_1356","0.95"
"bbe_30708","fdb_3665","0.95"
"bbe_50663","fdb_2325","0.95"
"bbe_712","fdb_1672","0.95"
"bbe_2044","fdb_230","0.95"
"bbe_3765","fdb_8795","0.95"
"bbe_39899","fdb_2547","0.95"
"bbe_3484","fdb_1492","0.95"
"bbe_38733","fdb_2298","0.95"
"bbe_13140","fdb_47","0.95"
"bbe_17686","fdb_105","0.95"
"bbe_859","fdb_10671","0.95"
"bbe_10182","fdb_599","0.95"
"bbe_12435","fdb_10578","0.95"
"bbe_6026","fdb_4639","0.95"
"bbe_11167","fdb_2195","0.95"
"bbe_44507","fdb_5113","0.95"
"bbe_44260","fdb_8847","0.95"
"bbe_7584","fdb_7138","0.95"
"bbe_48157","fdb_616","0.95"
"bbe_15693","fdb_5003","0.95"
"bbe_14560","fdb_13","0.8666666666666666"
"bbe_236","fdb_1729","0.95"
"bbe_14996","fdb_4925","0.95"
"bbe_4511","fdb_15550","0.95"
"bbe_4224","fdb_16624","0.95"
